TX,RY,Intensity,sigma_x,sigma_y,astigmatism
-2.75,-0.09875,34481.50000000002,0.02023497728498045,0.01221067739022475,-166.5945165945166
-2.7,-0.09875,35128.50000000002,0.02020868101053515,0.0120769356558562,-158.6270871985158
-2.65,-0.09875,35746.00000000003,0.02017400677957585,0.0119955588163357,-144.9288806431663
-2.5999999999999996,-0.09875,36350.50000000003,0.020122908871885496,0.01195441833576125,-132.57060399917535
-2.55,-0.09875,36995.50000000003,0.0200930952618941,0.011890840683220901,-123.58276643990928
-2.5,-0.09875,37635.00000000002,0.020067988443170398,0.0118068832653705,-112.34796949082664
-2.45,-0.09875,38256.000000000015,0.0200474070968044,0.0117249992800834,-103.36013193156055
-2.4,-0.09875,38892.50000000002,0.02004499775181745,0.011616118988001849,-89.8783755926613
-2.3499999999999996,-0.09875,39538.00000000003,0.020013898681670902,0.011566401093993501,-79.3856936714079
-2.3,-0.09875,40169.00000000003,0.01999251397790225,0.01151483766414825,-67.98598227169657
-2.25,-0.09875,40768.00000000003,0.019964441753062202,0.01148474940992155,-58.0292723149866
-2.2,-0.09875,41370.00000000003,0.0199407534525139,0.0114424775882772,-46.93877551020409
-2.15,-0.09875,41958.50000000003,0.019923244236954046,0.0114018586222554,-36.27087198515765
-2.0999999999999996,-0.09875,42559.50000000004,0.019909906564780148,0.0113706974207716,-24.891774891774794
-2.05,-0.09875,43204.50000000003,0.01990596551970255,0.011364291426200952,-14.430014430014378
-2.0,-0.09875,43854.00000000003,0.01990002242251105,0.0113536242129121,-5.895691609977327
-1.95,-0.09875,44502.00000000003,0.01989716514975885,0.011364285756744402,4.545454545454547
-1.9,-0.09875,45145.00000000003,0.01990051573221105,0.011380233254545302,11.863533292104727
-1.8499999999999999,-0.09875,45782.50000000003,0.0199007155003469,0.01140724334469235,23.953823953823957
-1.7999999999999998,-0.09875,46428.50000000003,0.019898918620744548,0.01142744006845115,33.42609771181199
-1.7499999999999998,-0.09875,47031.00000000003,0.01991467311226395,0.01145934284058785,43.38280766852194
-1.6999999999999997,-0.09875,47642.00000000003,0.019935674533141247,0.01150000231274105,51.20593692022261
-1.6499999999999997,-0.09875,48208.00000000004,0.01996939172676225,0.01155268568539925,61.99752628324056
-1.5999999999999996,-0.09875,48778.00000000003,0.0199993394262683,0.0115945662399176,74.79901051329624
-1.5499999999999998,-0.09875,49311.50000000003,0.0200485876328996,0.01165155111442695,84.59080601937744
-1.5,-0.09875,49863.000000000044,0.020102169196089897,0.01171415172617235,97.74273345701917
-1.45,-0.09875,50293.000000000044,0.02015576818430075,0.0118104906963285,106.7305710162853
-1.4,-0.09875,50733.000000000044,0.020205289907725098,0.0118943708058067,115.71840857555142
-1.3499999999999999,-0.09875,51059.500000000044,0.02026780271744965,0.011980901889530049,126.95320552463409
-1.2999999999999998,-0.09875,51383.000000000044,0.0203458617261384,0.01206396924312745,137.0645227788085
-1.2499999999999998,-0.09875,51587.000000000044,0.0204614058793748,0.012158393290159,148.72191300762728
-1.1999999999999997,-0.09875,51809.50000000004,0.0205727505855409,0.01224679145345795,161.08018965161818
-1.1499999999999997,-0.09875,51960.000000000044,0.0207259636404835,0.012339710882254749,172.32529375386514
-1.0999999999999996,-0.09875,52085.000000000044,0.0208525573226487,0.012447545849396249,182.75613275613273
-1.0499999999999998,-0.09875,52129.000000000044,0.02100355729147905,0.0125579966494617,193.5064935064935
-1.0,-0.09875,52188.000000000044,0.021122660113776698,0.01271019097875025,204.25685425685424
-0.95,-0.09875,52179.000000000044,0.0212362161997637,0.012855716973534801,215.00721500721494
-0.8999999999999999,-0.09875,52167.500000000044,0.0213987057290592,0.012966326049401102,225.75757575757575
-0.8499999999999999,-0.09875,52233.500000000044,0.02149954341897875,0.0131760619615079,239.1465677179963
-0.7999999999999998,-0.09875,52308.000000000044,0.0215819499499011,0.013394381297724,252.2469593898166
-0.7499999999999998,-0.09875,52308.000000000044,0.0218207445629017,0.01349635494300465,260.03916718202436
-0.6999999999999997,-0.09875,52310.500000000044,0.0220220021138596,0.0136209593003782,272.72727272727275
-0.6499999999999997,-0.09875,52350.500000000044,0.02217799009721205,0.0138240207914129,286.36363636363643
-0.5999999999999996,-0.09875,52382.00000000005,0.02239329855162015,0.013962609902822151,296.1038961038962
-0.5499999999999998,-0.09875,52387.500000000044,0.022531217292936702,0.014164521794037401,305.8441558441559
-0.5,-0.09875,52393.500000000044,0.022710631130319903,0.014336115325730099,317.5324675324676
-0.44999999999999996,-0.09875,52489.500000000044,0.0229206396054837,0.01455128402179035,325.78849721706865
-0.3999999999999999,-0.09875,52589.500000000044,0.02321096606669935,0.0146867378833999,337.52834467120175
-0.34999999999999987,-0.09875,52617.000000000044,0.023392318572384052,0.014918513702116349,349.33003504432065
-0.2999999999999998,-0.09875,52646.000000000044,0.02351929769675225,0.0151891218986916,358.77138734281584
