TX,RY,Intensity,sigma_x,sigma_y,astigmatism
-3.7,-0.075,22690.00000000001,0.021129721071095,0.0164951021740813,-421.43887858173576
-3.7,-0.0725,22682.000000000007,0.0212119331826737,0.0165647353180477,-426.984126984127
-3.7,-0.07,22689.00000000001,0.0212682223385089,0.0167537676598895,-438.0746237889096
-3.7,-0.0675,22699.00000000001,0.0213185402401323,0.0169533047786217,-449.165120593692
-3.7,-0.065,22708.00000000002,0.0213726778735194,0.0171463391182274,-449.165120593692
-3.7,-0.0625,22712.00000000001,0.021425582098899,0.0173408307519937,-460.25561739847456
-3.7,-0.06,22719.000000000007,0.0214822345516832,0.0175362613061791,-471.3461142032571
-3.7,-0.0575,22727.00000000002,0.0215486441686415,0.0177145719209291,-476.602762317048
-3.7,-0.055,22740.00000000001,0.0216117253937198,0.0179230125882472,-488.5178313749743
-3.7,-0.0525,22748.00000000002,0.0216414028917844,0.0182156005708273,-496.8460111317255
-3.7,-0.05,22772.00000000001,0.0216986064937895,0.0184205627293492,-509.58565244279526
-3.7,-0.0475,22786.000000000007,0.0218130156573595,0.0184686291951808,-515.9554730983302
-3.7,-0.045,22784.00000000002,0.0218280215288784,0.0188313708235948,-522.3252937538653
-3.7,-0.0425,22797.00000000001,0.021893528424493,0.0190432813396443,-535.0649350649351
-3.7,-0.04,22813.00000000002,0.0220105965165126,0.0190950853025812,-541.4347557204701
-3.7,-0.0375,22820.00000000001,0.0220277143952022,0.0194565057153755,-547.8045763760049
-3.7,-0.035,22844.000000000007,0.0220991511940271,0.0196375460511944,-556.1327561327562
-3.7,-0.0325,22849.00000000001,0.0221716800534143,0.0198472303298007,-569.6969696969697
-3.7,-0.03,22835.000000000007,0.0222428765548591,0.0200257845920235,-575.5514326942899
-3.7,-0.0275,22852.00000000001,0.0223162899612544,0.0202397173093686,-589.9402185116471
-3.7,-0.025,22851.000000000007,0.022276127011565,0.0208198916999384,-604.3290043290044
-3.7,-0.0225,22856.00000000002,0.0224583740706958,0.0206687913126382,-604.3290043290044
-3.7,-0.02,22866.00000000001,0.0224784786251736,0.0210725957451624,-611.523397237683
-3.7,-0.0175,22873.00000000002,0.0226026020225997,0.0211056116370028,-618.7177901463616
-3.7,-0.015,22880.00000000001,0.0226198506892673,0.0215114879927309,-625.9121830550403
-3.7,-0.0124999999999999,22878.00000000002,0.0226390320910987,0.0219184830146639,-647.4953617810761
-3.7,-0.01,22902.00000000001,0.0226802787360221,0.0222542353934637,-654.1743970315399
-3.7,-0.0075,22896.00000000002,0.022729573140206,0.022548086864657,-665.5741084312513
-3.7,-0.005,22900.00000000001,0.0228710911604849,0.0225627884595159,-673.5930735930735
-3.7,-0.0025,22899.00000000002,0.0229531958752463,0.0227886739618825,-673.5930735930735
-3.7,0.0,22903.00000000001,0.0229563943573885,0.0232295616792483,-697.6499690785404
-3.7,0.0025,22919.00000000002,0.0230346862581095,0.0234515114149813,-697.6499690785404
-3.7,0.0049999999999999,22928.00000000001,0.0231831085608062,0.023466749080599,-705.6689342403628
-3.7,0.0074999999999999,22944.00000000002,0.0233353923693835,0.023477672991005,-713.687899402185
-3.7,0.0099999999999999,22956.00000000001,0.0232776138518433,0.0241326017863547,-729.7258297258297
-3.7,0.0124999999999999,22961.00000000002,0.0235009948911549,0.0239429880408167,-725.0876108018963
-3.7,0.015,22970.00000000001,0.0235987973000177,0.0241189742163935,-734.0136054421766
-3.7,0.0175,22982.00000000002,0.0236029441023709,0.0245801198994035,-742.8571428571427
-3.7,0.0199999999999999,22999.00000000001,0.0237659877715322,0.0245734740946182,-751.7006802721087
-3.7,0.0224999999999999,23009.00000000002,0.0237680912477687,0.0250369680340574,-760.5442176870747
-3.7,0.0249999999999999,23023.000000000007,0.0239435122629965,0.0250263379824783,-769.3877551020407
-3.7,0.0274999999999999,23032.00000000001,0.0239452181438695,0.0254954874265325,-778.2312925170066
-3.7,0.03,23033.000000000007,0.0240333097683028,0.0257293972933444,-778.2312925170066
-3.7,0.0325,23047.00000000001,0.0241175851077679,0.0259652036165186,-795.9183673469386
-3.7,0.035,23037.000000000007,0.0242038570904773,0.0261999586001873,-795.9183673469386
-3.7,0.0375,23055.00000000001,0.0243398021115168,0.0263099569621199,-814.5124716553288
-3.7,0.04,23056.00000000002,0.0243017534712225,0.0269037943370606,-821.7893217893218
-3.7,0.0425,23075.00000000001,0.0244877365149568,0.0268652415685348,-831.4574314574314
